Quarter,Consumption,Income,Production,Savings,Unemployment
1993 Q3,1.106802421346309,0.08708287395187142,0.3917152489727904,-10.705570062310077,-0.2999999999999998
1993 Q4,0.8740238255874999,0.6925525444710701,1.5060794996228033,-0.9571026594358045,-0.20000000000000018
1994 Q1,1.1373046854421531,0.6581859542146518,1.2321957442259723,-5.102740482663126,0
1994 Q2,0.7750585031537582,1.002084044143281,1.795024016246849,4.024599671148454,-0.40000000000000036
1994 Q3,0.7596219560131345,0.5814638354543433,1.2690595643455538,-2.0873247276162132,-0.1999999999999993
1994 Q4,1.0753242916431205,1.4247458821964543,2.0537973045444247,6.483345236353166,-0.40000000000000036
1995 Q1,0.2485747642234415,0.8512130878239432,1.021175304863764,8.274293634851748,-0.09999999999999964
1995 Q2,0.8728498903277426,0.28314669828333194,0.3171687985732419,-8.615412403106415,0.1999999999999993
1995 Q3,0.9021521326381787,0.9120927321351502,0.9121356151374549,0.4612055178212948,0
1995 Q4,0.6951461801277148,0.5827268321404233,0.8541183262177121,-2.365422574373799,0
1996 Q1,0.9180619161639925,0.9424442570795222,0.671637615009768,2.331089339858927,-0.09999999999999964
1996 Q2,1.0700389958259393,0.9127265198159762,2.123988509989694,-0.9722355509897085,-0.20000000000000018
1996 Q3,0.6035942050329979,0.8064777851560123,1.2879026954246697,3.271229076071158,-0.09999999999999964
1996 Q4,0.7933606404325388,0.531210906884283,1.393283481838381,-2.840709649208062,0.20000000000000018
1997 Q1,1.0485731200363446,0.9479318452834562,1.8916463839012465,-0.07804261100607945,-0.20000000000000018
1997 Q2,0.44918438345735723,0.8823169213021842,1.4185089041235166,6.24903038320177,-0.20000000000000018
1997 Q3,1.6894026298871267,1.169845188885077,2.2687113062138664,-6.4486323018607905,-0.09999999999999964
1997 Q4,1.1881299946718826,1.4620417400649899,2.476235844370933,5.565363388588196,-0.20000000000000018
1998 Q1,1.0064500585786007,2.0833769545944847,1.1176694338263182,17.578574973587813,0
1998 Q2,1.7456110997876806,1.365643955128526,0.671342023557564,-4.46924506252655,-0.20000000000000018
1998 Q3,1.2955973952983868,1.0023527024797474,0.7366837290738282,-2.720049635228783,0.09999999999999964
1998 Q4,1.4343579074440171,0.7885118642668942,1.4294970308651678,-8.093515757144498,-0.1999999999999993
1999 Q1,0.9655965803270661,0.899890378773982,1.1001637716456791,2.1273566676969224,-0.20000000000000018
1999 Q2,1.4474719805205538,0.22501223848099272,0.9555581079235154,-20.563717077587373,0.09999999999999964
1999 Q3,1.122359638080539,0.6799351619807936,0.8870129535496041,-7.881184433955202,-0.09999999999999964
1999 Q4,1.4545820126993902,1.4907619041659714,1.754721436323603,3.0243009650355646,-0.20000000000000018
2000 Q1,1.5245704589775144,1.8964326873344817,1.0053917531954504,9.432930592335698,0
2000 Q2,0.9612122606000639,1.099803797557719,1.202983106538813,2.6017939437439352,0
2000 Q3,0.9771690962185886,1.1545417811415604,-0.0972027349798843,2.058575077685898,-0.10000000000000009
2000 Q4,0.8564101332119378,0.3568003941589737,-0.2109481025390103,-10.027421378117651,0
2001 Q1,0.39949971937947026,0.9020779162746351,-1.3279397902050682,12.869773018408992,0.3999999999999999
2001 Q2,0.2361463046591794,-0.17479034167351415,-1.2697717267474928,-7.131298946070697,0.20000000000000018
2001 Q3,0.3421304329414454,2.281184488971455,-1.3884511969406432,35.683122104379805,0.5
2001 Q4,1.484245856493338,-1.271797406842623,-1.0524553062358777,-48.81355860917837,0.7000000000000002
2002 Q1,0.3055919796583595,2.229187726310222,0.7356898297750547,41.60772977036231,0
2002 Q2,0.5121355791333215,0.6747304807374732,1.5427269683508271,5.983209008667867,0.09999999999999964
2002 Q3,0.7219127639855216,-0.08722010835811034,0.5854682311349002,-11.048273283258059,-0.09999999999999964
2002 Q4,0.5730511174222741,0.5920063276548149,-0.022087670987858132,2.2833490258920897,0.2999999999999998
2003 Q1,0.469223438280153,0.23489345362577296,0.6220532355536434,-2.23756537825901,-0.09999999999999964
2003 Q2,1.116772543504041,1.2114818069925093,-0.7500647558284612,3.34929002774631,0.39999999999999947
2003 Q3,1.4561676481678276,1.6756159370711288,0.660827060469682,6.8433159271362065,-0.20000000000000018
2003 Q4,0.675769082857336,0.26314990622182677,0.9730368208329843,-7.320466793836822,-0.39999999999999947
2004 Q1,0.885841720193703,0.45951769225158756,0.6996749126662927,-6.298138481672311,0.09999999999999964
2004 Q2,0.6202491230533624,1.1393620721731779,0.570046467371288,10.950501409546565,-0.20000000000000018
2004 Q3,1.0997774904339508,0.650787381892215,0.555303028313503,-7.200634650973736,-0.1999999999999993
2004 Q4,1.0818205486621935,1.2551217522423386,1.4130158301220774,4.966963871519603,0
2005 Q1,0.5817768305146132,-1.1793509695952054,1.4214608351748481,-37.92084602238521,-0.20000000000000018
2005 Q2,1.1281613841871874,0.9454975438906388,0.5053509963456548,-10.496426006370108,-0.20000000000000018
2005 Q3,0.9659927116326017,0.2952125261131755,-0.45958832639394487,-21.725316405829798,0
2005 Q4,0.2965152867693277,1.2727556673954865,0.9659914774262646,33.409182683516825,-0.09999999999999964
2006 Q1,1.108946546955103,1.9267033493683527,0.9352951009311994,23.447148339815715,-0.20000000000000018
2006 Q2,0.5053256749107504,0.2442479448028223,0.5996722395424925,-6.700331089261358,-0.10000000000000053
2006 Q3,0.6052808347753569,0.25837819867025047,0.37945199673892205,-10.239549440224849,-0.09999999999999964
2006 Q4,0.9630996242739442,1.3110314169594517,0.21996743102574712,8.094919995433969,-0.09999999999999964
2007 Q1,0.5580109394006882,0.8483670793612674,0.8777745620772492,9.100932349473645,0
2007 Q2,0.1851689493005182,0.2557441387338599,1.220330243005474,-0.5661678617534527,0.1999999999999993
2007 Q3,0.5620094431565192,0.08878061781434354,0.2751530124000645,-11.10855777910782,0.10000000000000053
2007 Q4,0.2844065355697367,0.06796405374949188,0.3039841765677842,-3.5535221758817848,0.2999999999999998
2008 Q1,-0.2661230005466919,0.27737768212272584,-0.36964637935517075,16.15075063997793,0.09999999999999964
2008 Q2,0.1620192263617426,1.8135081349772264,-1.484941303827636,38.46766460192788,0.5
2008 Q3,-0.751601258796164,-2.123958897403355,-3.3497531688066573,-27.365972549772177,0.5
2008 Q4,-0.9350071953379668,0.867342487620526,-4.371497419665182,34.223732585313016,1.2000000000000002
2009 Q1,-0.22611780953116778,-0.4299510329282441,-5.778784426870942,-5.022485818353406,1.3999999999999995
2009 Q2,-0.405843686476004,1.0692712666623194,-2.89096459201561,22.77807668193974,0.8000000000000007
2009 Q3,0.6875197602306926,-1.1371772980876216,1.4913625571632672,-26.369066655164453,0.3000000000000007
2009 Q4,-0.1484245232145298,-0.024644745428936687,1.557405234743925,3.3045503399900866,0.09999999999999964
2010 Q1,0.4932322024306046,0.5606338104900743,1.9470340280964393,3.0772139442756696,0
2010 Q2,0.7922223942525619,1.6341568384335758,1.944893036092843,15.822528102911892,-0.5
2010 Q3,0.6969058131405248,0.7094037993585545,1.2976929984439778,1.666452349359293,0.09999999999999964
2010 Q4,0.6591979468137055,0.5591266674422002,0.3312397745167672,0.46570988824674586,-0.1999999999999993
2011 Q1,0.42444669623069586,1.0138548112818668,0.559747303224345,10.698564653752651,-0.3000000000000007
2011 Q2,0.22117719949523718,-0.21792405741383192,0.40066751706504533,-4.48958739273948,0.09999999999999964
2011 Q3,0.3908036854451069,0.4356384785108247,1.162407873468485,1.8783305800456063,-0.09999999999999964
2011 Q4,0.18257696148236136,0.3105193509918891,0.9871726310363371,2.271748599443857,-0.5
2012 Q1,0.7997592034543644,1.8546190740215351,0.9485499519170659,15.647928381943021,-0.3000000000000007
2012 Q2,0.14826832411838353,0.9050115793931113,0.6344700018048322,9.205648808028677,0
2012 Q3,0.1630396947035706,-0.7184020752458053,0.010197246752152722,-9.289441892614736,-0.39999999999999947
2012 Q4,0.44719232367036454,2.732608935773051,0.5230613035797305,26.00101853519794,0.10000000000000053
2013 Q1,0.5171984081593806,-4.084419521291949,0.7796949363394923,-56.47190972326142,-0.40000000000000036
2013 Q2,0.07194519595881133,0.7422485892378816,0.4290994229962486,10.75860986750552,0
2013 Q3,0.4059027340344912,0.4314044723665589,0.3561164068203837,1.5842762874586747,-0.2999999999999998
2013 Q4,0.857975926104082,0.3943066868011158,0.6821029985695226,-5.782606915014821,-0.5
2014 Q1,0.3931571128926947,1.3833211488821107,0.767357615087505,14.625874325301869,0
2014 Q2,1.08895373968938,1.3529275643522354,1.328629909629786,5.2533223523146155,-0.6000000000000005
2014 Q3,1.070282590151983,1.1605782553727906,0.5910885194046145,2.1792749975833026,-0.1999999999999993
2014 Q4,1.2054265972464506,1.313011496953287,0.6540306153567599,1.7202098760890294,-0.3000000000000007
2015 Q1,0.8272677656378846,1.1292929391496287,-0.7673065462022954,4.0196976179121435,-0.1999999999999993
2015 Q2,0.792812730761483,0.7495873690768207,-1.3518354329827176,0.334562214116918,-0.10000000000000053
2015 Q3,0.7594273313481281,0.7323706595304458,-0.01777189442027094,0.49577940465468373,-0.2999999999999998
2015 Q4,0.4468239200960511,0.3167495518908936,-1.3144227281094878,-1.6994910423227871,0
2016 Q1,0.7782543174428724,0.6661373715763474,-0.5189219614505802,-0.07568514188269759,0
2016 Q2,0.7155914210281722,-0.10658849466373965,-0.5786951532281037,-9.386216691568894,-0.09999999999999964
2016 Q3,0.6349155634900683,0.4472701094892173,0.45807071137238253,-2.096172111217154,0.09999999999999964
2016 Q4,0.6185453340918912,0.598037711046473,0.3281454138209128,0.10885389169184023,-0.2999999999999998
2017 Q1,0.5933365011964398,1.192031576412944,0.5842728784704043,10.17889612642291,-0.2999999999999998
2017 Q2,0.5931534066682786,0.6648103146535078,1.363452599504189,0.7838242237810711,-0.10000000000000053
2017 Q3,0.584737900510568,0.5797157453352852,-0.20111511556484274,0.47774010511201226,-0.09999999999999964
2017 Q4,1.1331455896359088,0.9072104030085626,1.8121311137066165,-1.323096701395876,-0.10000000000000053
2018 Q1,0.4169629578241185,1.6657257578698292,0.5643717496973011,17.41552718074839,-0.09999999999999964
2018 Q2,0.9831119033625768,0.6618253395211937,1.1174237630926065,-2.723974455598821,0
2018 Q3,0.8531813533373622,0.8062712758558632,1.2567222544425327,-0.08568609001624594,-0.2999999999999998
2018 Q4,0.3565120284084955,0.6951422207526647,0.9481480464388348,5.031336597377312,0.19999999999999973
2019 Q1,0.28288546871166886,1.1007529541622318,-0.4882058649001486,9.760286568816046,-0.10000000000000009
2019 Q2,1.1135167032879423,0.5933994984397728,-0.5399494358914403,-4.264616313880953,-0.09999999999999964
